CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,REL DT,5C CODE
TWO SEATERS,ASTON MARTIN,DBS COUPE,5.9,12,Auto(S6),R,6,12,18,14,14.4,24.7,17.7264,P,G,,,,,,,,,4605, ,CLKUP ,4,1,1-Aug-08,DERIVED
TWO SEATERS,ASTON MARTIN,DBS COUPE,5.9,12,Manual(M6),R,1,11,17,13,13.7,22.9,16.7233,P,G,,,,,,,,,4960, ,,4,1,23-Nov-07,DERIVED
TWO SEATERS,ASTON MARTIN,V8 VANTAGE,4.7,8,Auto(S6),R,5,13,19,15,15.9375,26.855,19.5059,P,G,,,,,,,,,4302, ,4MODE ,4,1,18-Jul-08,DERIVED
TWO SEATERS,ASTON MARTIN,V8 VANTAGE,4.7,8,Manual(M6),R,4,12,19,14,15,25.6,18.4349,P,G,,,,,,,,,4605, ,,4,1,23-Jun-08,DERIVED
TWO SEATERS,AUDI,R8,4.2,8,Manual(M6),4,26,12,19,15,15.3,26.8,18.9614,P,G,,,,,,,,,4302, ,,4,1,20-Jun-08,DERIVED
TWO SEATERS,AUDI,R8,4.2,8,Auto(S6),4,26,13,18,15,15.4,25.0451,18.6283,P,G,,,,,,,,,4302, ,3MODE CLKUP ,4,1,20-Jun-08,DERIVED
TWO SEATERS,AUDI,TT ROADSTER,2,4,Auto(S6),F,12,22,30,25,28.5,42.2,33.3759,P,,T,,,,,,,,2580, ,3MODE ,4,1,15-Jun-08,DERIVED
TWO SEATERS,AUDI,TT ROADSTER QUATTRO,2,4,Auto(S6),4,15,21,29,24,27.1619,39.0337,31.4689,P,,T,,,,,,,,2690, ,3MODE ,4,1,28-Jul-08,5-CYCLE
TWO SEATERS,AUDI,TT ROADSTER QUATTRO,3.2,6,Manual(M6),4,36,17,25,20,20.8745,34.1689,25.3051,P,,,,,,,,,,3225, ,,4,1,23-Jul-08,DERIVED
TWO SEATERS,AUDI,TT ROADSTER QUATTRO,3.2,6,Auto(S6),4,36,18,24,20,22.3987,33.5729,26.3444,P,,,,,,,,,,3225, ,3MODE ,4,1,23-Jul-08,DERIVED
TWO SEATERS,CADILLAC,XLR,4.4,8,Auto(S6),R,102,14,23,17,17,32.3,21.6054,P,G,,S,,,,,,,3793, ,CLKUP ,4,1,29-May-08,DERIVED
TWO SEATERS,CADILLAC,XLR,4.6,8,Auto(S6),R,103,15,24,18,18.5,34.1,23.2958,P,,,,,,,,,,3586, ,CLKUP ,4,1,30-May-08,DERIVED
TWO SEATERS,CHEVROLET,CORVETTE,6.2,8,Manual(M6),R,172,14,20,16,16.8,27,20.241,P,G,,S,,,,,,,4031, ,,2,1,30-Jun-08,DERIVED
TWO SEATERS,CHEVROLET,CORVETTE,6.2,8,Manual(M6),R,107,16,26,19,20.2,35.8,25.1272,P,,,,,,,,,,3393, ,,2,1,30-Apr-08,DERIVED
TWO SEATERS,CHEVROLET,CORVETTE,6.2,8,Auto(S6),R,106,15,25,18,18.2499,34.3493,23.1279,P,,,,,,,,,,3586, ,2MODE CLKUP ,2,1,30-Apr-08,DERIVED
TWO SEATERS,CHEVROLET,CORVETTE,7,8,Manual(M6),R,101,15,24,18,18.4,33.7,23.1244,P,,,,,,,,,,3586, ,,2,1,15-Jun-08,DERIVED
TWO SEATERS,FERRARI,F430,4.3,8,Manual(M6),R,1,11,16,13,13.8,22.2,16.6319,P,G,,,,,,,,,4960, ,SIL ,4,1,1-Aug-08,DERIVED
TWO SEATERS,FERRARI,F430,4.3,8,Auto(A6),R,1,11,16,13,13.7498,22.4,16.6417,P,G,,,,,,,,,4960, ,SIL 3MODE ,4,1,1-Aug-08,DERIVED
TWO SEATERS,FERRARI,FERRARI 599 GTB FIORANO,5.9,12,Manual(M6),R,2,11,15,12,13.2,21.1,15.8746,P,G,,,,,,,,,5373, ,,4,1,15-Aug-08,DERIVED
TWO SEATERS,FERRARI,FERRARI 599 GTB FIORANO,5.9,12,Auto(A6),R,2,11,15,12,12.9992,20.9995,15.6889,P,G,,,,,,,,,5373, ,3MODE ,4,1,15-Aug-08,DERIVED
TWO SEATERS,HONDA,S2000,2.2,4,Manual(M6),R,6,18,25,21,22.2,33.1,26.0621,P,,,,,,,,,,3070, ,,4,1,10-Aug-08,5-CYCLE
TWO SEATERS,LAMBORGHINI,GALLARDO COUPE,5.2,10,Manual(M6),4,22,12,20,15,14,24,17.2308,P,G,,,,,,,,,4302, ,,4,1,21-Jul-08,5-CYCLE
TWO SEATERS,LAMBORGHINI,GALLARDO COUPE,5.2,10,Auto(S6),4,22,14,20,16,16.1,25.4,19.276,P,G,,,,,,,,,4031, ,2MODE ,4,1,21-Jul-08,5-CYCLE
TWO SEATERS,LAMBORGHINI,GALLARDO SPYDER,5.2,10,Manual(M6),4,22,12,20,14,13,22.6,16.0722,P,G,,,,,,,,,4605, ,,4,1,21-Jul-08,5-CYCLE
TWO SEATERS,LAMBORGHINI,GALLARDO SPYDER,5.2,10,Auto(S6),4,22,13,20,16,16,25.4,19.197,P,G,,,,,,,,,4031, ,2MODE ,4,1,21-Jul-08,5-CYCLE
TWO SEATERS,LAMBORGHINI,MURCIELAGO,6.5,12,Manual(M6),4,17,8,13,10,10.1,17.5,12.4735,P,G,,,,,,,,,6450, ,,4,1,27-May-08,DERIVED
TWO SEATERS,LAMBORGHINI,MURCIELAGO,6.5,12,Auto(S6),4,17,9,14,11,10.9,19.9,13.6852,P,G,,,,,,,,,5863, ,,4,1,27-May-08,DERIVED
TWO SEATERS,LAMBORGHINI,MURCIELAGO ROADSTER,6.5,12,Manual(M6),4,17,8,13,10,10.1,17.5,12.4735,P,G,,,,,,,,,6450, ,,4,1,27-May-08,DERIVED
TWO SEATERS,LAMBORGHINI,MURCIELAGO ROADSTER,6.5,12,Auto(S6),4,17,9,14,11,10.9,19.9,13.6852,P,G,,,,,,,,,5863, ,,4,1,27-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SL550,5.5,8,Auto(L7),R,15,13,21,16,16.5,29.3,20.5374,P,G,,,50,7,,,,,4031, ,EMS 2MODE CLKUP,4,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SL600,5.5,12,Auto(L5),R,11,11,18,14,14.1,24.2,17.3605,P,G,T,,50,7,,,,,4605, ,EMS 2MODE CLKUP,3,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SL63 AMG,6.2,8,Auto(S7),R,1,12,19,14,14.6,26,18.1888,P,G,T,,50,7,,,,,4605, ,EMS 2MODE CLKUP,3,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SL65 AMG,6,12,Auto(S5),R,14,11,18,14,14.1,24.6,17.4521,P,G,T,,50,7,,,,,4605, ,EMS 2MODE CLKUP,3,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLK300,3,6,Manual(M6),R,13,17,26,20,21.9,35.9,26.5611,P,,,,49,7,,,,,3225, ,EMS ,4,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLK300,3,6,Auto(L7),R,13,19,26,21,23.3,36.2,27.75,P,,,,49,7,,,,,3070, ,EMS 2MODE CLKUP,4,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLK350,3.5,6,Manual(M6),R,12,18,26,21,22.1,36.1,26.7721,P,,,,49,7,,,,,3070, ,EMS ,4,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLK350,3.5,6,Auto(L7),R,12,18,26,21,22.2,36.3,26.9024,P,,,,49,7,,,,,3070, ,EMS 2MODE CLKUP,4,1,1-May-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLK55 AMG,5.4,8,Auto(S7),R,4,14,22,17,17.7,30.8,21.8896,P,G,,,49,7,,,,,3793, ,EMS 2MODE CLKUP,3,1,16-Jul-08,DERIVED
TWO SEATERS,MERCEDES-BENZ,SLR,5.4,8,Auto(S5),R,6,12,16,13,14.2105,21.7982,16.8499,P,G,,S,48,10,,,,,4960, ,EMS 2MODE CLKUP,3,1,1-Oct-08,DERIVED
TWO SEATERS,NISSAN,350Z ROADSTER,3.5,6,Manual(M6),R,45,17,24,20,21.6,33.8,25.7888,P,,,,,,,,,,3225, ,,4,1,26-Aug-08,DERIVED
TWO SEATERS,NISSAN,350Z ROADSTER,3.5,6,Auto(S5),R,45,17,23,19,20.8,32.5,24.821,P,,,,,,,,,,3393, ,CLKUP ,4,1,26-Aug-08,DERIVED
TWO SEATERS,PONTIAC,SOLSTICE,2,4,Auto(L5),R,119,19,27,21,23.3,37.0545,27.9725,R,,T,,,,,,,,2927, ,CLKUP ,4,1,22-Jun-08,DERIVED
TWO SEATERS,PONTIAC,SOLSTICE,2,4,Manual(M5),R,120,19,28,22,24.3,40,29.5127,P,,T,,,,,,,,2935, ,,4,1,30-Jun-08,DERIVED
TWO SEATERS,PONTIAC,SOLSTICE,2.4,4,Auto(L5),R,135,19,24,21,23.7209,32.8754,27.1191,R,,,,,,,,,,2927, ,CLKUP ,4,1,22-Jun-08,DERIVED
TWO SEATERS,PONTIAC,SOLSTICE,2.4,4,Manual(M5),R,136,19,25,21,23.7,35.2,27.7848,R,,,,,,,,,,2927, ,,4,1,22-Jun-08,DERIVED
TWO SEATERS,PORSCHE,911 GT2,3.6,6,Manual(M6),R,900,16,23,19,20.1,32.3,24.216,P,,T,,,,,,,,3393, ,,4,1,21-Aug-08,DERIVED
TWO SEATERS,SATURN,SKY,2,4,Auto(L5),R,119,19,27,21,23.3,37.0545,27.9725,R,,T,,,,,,,,2927, ,CLKUP ,4,1,22-Jun-08,DERIVED
TWO SEATERS,SATURN,SKY,2,4,Manual(M5),R,120,19,28,22,24.3,40,29.5127,P,,T,,,,,,,,2935, ,,4,1,30-Jun-08,DERIVED
TWO SEATERS,SATURN,SKY,2.4,4,Auto(L5),R,135,19,24,21,23.7209,32.8754,27.1191,R,,,,,,,,,,2927, ,CLKUP ,4,1,22-Jun-08,DERIVED
TWO SEATERS,SATURN,SKY,2.4,4,Manual(M5),R,136,19,25,21,23.7,35.2,27.7848,R,,,,,,,,,,2927, ,,4,1,22-Jun-08,DERIVED
TWO SEATERS,SPYKR,C8,4.2,8,Manual(M6),R,1,13,18,15,16.1,25.3,19.25,R,G,,,,,,,,,4102, ,,5,1,1-Sep-08,DERIVED
MINICOMPACT CARS,ASTON MARTIN,DB9,5.9,12,Manual(M6),R,2,11,17,13,13.8,23.7,16.9945,P,G,,,78,5,,,,,4960, ,,4,2,25-Mar-08,DERIVED
MINICOMPACT CARS,ASTON MARTIN,DB9,5.9,12,Auto(S6),R,3,12,19,14,15.1,26.7,18.7696,P,G,,,78,5,,,,,4605, ,CLKUP ,4,2,25-Mar-08,DERIVED
MINICOMPACT CARS,JAGUAR,JAGUAR XK,4.2,8,Auto(L6),R,309,16,25,19,19.9,34.5,24.5811,P,,,,74,10,,,,,3393, ,3MODE CLKUP ,4,2,2-Jan-08,DERIVED
MINICOMPACT CARS,JAGUAR,JAGUAR XK CONVERTIBLE,4.2,8,Auto(L6),R,309,16,25,19,19.9,34.5,24.5811,P,,,,74,10,,,,,3393, ,3MODE CLKUP ,4,2,2-Jan-08,DERIVED
MINICOMPACT CARS,JAGUAR,JAGUAR XKR,4.2,8,Auto(L6),R,310,15,23,18,19.1,31.5,23.2118,P,,,S,74,10,,,,,3586, ,3MODE CLKUP ,4,2,2-Jan-08,DERIVED
MINICOMPACT CARS,JAGUAR,JAGUAR XKR CONVERTIBLE,4.2,8,Auto(L6),R,310,15,23,18,19.1,31.5,23.2118,P,,,S,74,10,,,,,3586, ,3MODE CLKUP ,4,2,2-Jan-08,DERIVED
MINICOMPACT CARS,LEXUS,SC 430,4.3,8,Auto(S6),R,18,16,23,19,20.2995,31.6,24.1927,P,,,,75,9,,,,,3393, ,2MODE CLKUP ,4,2,19-Aug-08,DERIVED
MINICOMPACT CARS,MINI,MINI COOPER,1.6,4,Manual(M6),F,12,28,37,32,37,52,42.5193,P,,,,,,76,6,,,2012, ,,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MINI,MINI COOPER,1.6,4,Auto(S6),F,12,25,34,29,32.82,48.522,38.4139,P,,,,,,76,6,,,2225, ,3MODE CLKUP ,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MINI,MINI COOPER S,1.6,4,Auto(S6),F,16,23,32,26,29.7707,44.4889,34.978,P,,T,,,,76,6,,,2483, ,3MODE CLKUP ,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MINI,MINI COOPER S,1.6,4,Manual(M6),F,16,26,34,29,33.4602,48.2339,38.8094,P,,T,,,,76,6,,,2225, ,,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MINI,MINI JOHN COOPER WORKS,1.6,4,Manual(M6),F,16,26,34,29,33.4602,48.2339,38.8094,P,,T,,,,76,6,,,2225, ,,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MINI,MINI JOHN COOPER WORKS CONV,1.6,4,Manual(M6),F,16,26,34,29,33.4602,48.2339,38.8094,P,,T,,,,74,6,,,2225, ,,4,2,1-Sep-08,DERIVED
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,2.4,4,Manual(M5),F,26,19,26,22,24.229,36.9829,28.6797,R,,,,76,5,,,,,2798,SOHC,,4,2,21-Apr-08,DERIVED
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,2.4,4,Auto(S4),F,26,19,26,22,24.2157,36.2707,28.4744,R,,,,76,5,,,,,2798,SOHC,2MODE CLKUP ,4,2,21-Apr-08,DERIVED
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,3.8,6,Manual(M6),F,27,16,25,19,20,34.6,24.6878,P,,,,76,5,,,,,3393,SOHC,,4,2,21-Apr-08,DERIVED
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,3.8,6,Auto(S5),F,27,16,24,19,20.1499,33.2499,24.4922,P,,,,76,5,,,,,3393,SOHC,2MODE CLKUP ,4,2,21-Apr-08,DERIVED
MINICOMPACT CARS,PORSCHE,911 TURBO,3.6,6,Auto(L5),4,900,15,23,18,18.8066,31.5222,22.9775,P,,T,,70,5,,,,,3586, ,2MODE ,4,2,21-Aug-08,DERIVED
MINICOMPACT CARS,PORSCHE,911 TURBO,3.6,6,Manual(M6),4,900,16,23,18,19.7,32.4,23.9191,P,,T,,70,5,,,,,3586, ,,4,2,21-Aug-08,DERIVED
MINICOMPACT CARS,PORSCHE,911 TURBO CABRIOLET,3.6,6,Auto(L5),4,900,15,23,18,18.8066,31.5222,22.9775,P,,T,,70,5,,,,,3586, ,2MODE ,4,2,21-Aug-08,DERIVED
MINICOMPACT CARS,PORSCHE,911 TURBO CABRIOLET,3.6,6,Manual(M6),4,900,15,24,18,19.2,32.8,23.6042,P,,T,,70,5,,,,,3586, ,,4,2,21-Aug-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Manual(M6),R,300,18,25,21,23.2,35.1937,27.4023,P,,,,68,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Auto(A7),R,300,19,27,22,23.3717,37.6861,28.1901,P,,,,68,5,,,,,2935, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 COUPE,3.6,6,Manual(M6),R,300,18,25,21,23.2,35.1937,27.4023,P,,,,70,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 COUPE,3.6,6,Auto(A7),R,300,19,27,22,23.3717,37.6861,28.1901,P,,,,70,5,,,,,2935, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 S CABRIOLET,3.8,6,Manual(M6),R,400,18,25,21,22.6383,35.4021,27.0225,P,,,,68,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 S CABRIOLET,3.8,6,Auto(A7),R,400,19,26,22,23.4598,36.9387,28.0688,P,,,,68,5,,,,,2935, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 S COUPE,3.8,6,Manual(M6),R,400,18,25,21,22.6383,35.4021,27.0225,P,,,,70,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 2 S COUPE,3.8,6,Auto(A7),R,400,19,26,22,23.4598,36.9387,28.0688,P,,,,70,5,,,,,2935, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Manual(M6),4,300,18,25,21,22.9,34.8932,27.09,P,,,,68,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Auto(A7),4,300,18,26,21,22.8,36.4,27.4082,P,,,,68,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 COUPE,3.6,6,Auto(A7),4,300,18,26,21,23,36.8,27.6692,P,,,,70,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 COUPE,3.6,6,Manual(M6),4,300,18,25,21,22.9,34.8932,27.09,P,,,,70,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S CABRIOLET,3.8,6,Auto(A7),4,400,18,27,21,23.2,37.1,27.9047,P,,,,68,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S CABRIOLET,3.8,6,Manual(M6),4,400,18,25,20,22.1791,34.5014,26.4263,P,,,,68,5,,,,,3225, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S COUPE,3.8,6,Auto(A7),4,400,18,26,21,23,36,27.4627,P,,,,70,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S COUPE,3.8,6,Manual(M6),4,400,18,25,20,22.1791,34.5014,26.4263,P,,,,70,5,,,,,3225, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S TARGA,3.8,6,Auto(A7),4,400,18,27,21,23.2,37.1,27.9047,P,,,,70,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 S TARGA,3.8,6,Manual(M6),4,400,18,25,20,22.1791,34.5014,26.4263,P,,,,70,5,,,,,3225, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 TARGA,3.6,6,Auto(A7),4,300,18,26,21,22.8,36.4,27.4082,P,,,,70,5,,,,,3070, ,2MODE ,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,PORSCHE,CARRERA 4 TARGA,3.6,6,Manual(M6),4,300,18,25,21,22.9,34.8932,27.09,P,,,,70,5,,,,,3070, ,,4,2,20-Jul-08,DERIVED
MINICOMPACT CARS,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,2.5,5,Manual(M5),F,5,20,28,23,25.259,39.1308,30.0532,R,,,,78,5,,,,,2675, ,,4,2,15-Feb-08,DERIVED
MINICOMPACT CARS,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,2.5,5,Auto(S6),F,5,20,28,23,24.8494,39.7251,29.8854,R,,,,78,5,,,,,2675, ,3MODE CLKUP ,4,2,15-Feb-08,DERIVED
SUBCOMPACT CARS,AUDI,A4 CABRIOLET,2,4,Auto(AV),F,35,23,30,25,28.7642,42.4439,33.6437,P,,T,,79,10,,,,,2580, ,3MODE ,4,3,25-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,A4 CABRIOLET QUATTRO,2,4,Auto(S6),4,35,21,27,23,25.9973,37.8274,30.2551,P,,T,,79,10,,,,,2806, ,3MODE CLKUP ,4,3,25-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,A4 CABRIOLET QUATTRO,3.1,6,Auto(S6),4,39,17,25,20,21.3,34.6,25.755,P,,,,79,10,,,,,3225, ,3MODE CLKUP ,4,3,30-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,A5 QUATTRO,3.2,6,Manual(M6),4,25,16,27,20,20.5,35.8,25.3813,P,,,,84,12,,,,,3225, ,,4,3,20-Jun-08,5-CYCLE
SUBCOMPACT CARS,AUDI,A5 QUATTRO,3.2,6,Auto(S6),4,25,17,26,20,22.0916,36.1369,26.7744,P,,,,84,12,,,,,3225, ,3MODE CLKUP ,4,3,20-Jun-08,5-CYCLE
SUBCOMPACT CARS,AUDI,S4 CABRIOLET,4.2,8,Manual(M6),4,38,13,19,15,16.1,26.8,19.6261,P,G,,,79,10,,,,,4302, ,,5,3,25-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,S4 CABRIOLET,4.2,8,Auto(S6),4,38,14,21,16,16.817,28.8042,20.6921,P,G,,,79,10,,,,,4031, ,3MODE CLKUP ,5,3,25-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,S5,4.2,8,Manual(M6),4,32,14,22,17,17.3,29.3,21.2088,P,G,,,84,12,,,,,3793, ,,4,3,21-Jul-08,5-CYCLE
SUBCOMPACT CARS,AUDI,S5,4.2,8,Auto(S6),4,32,16,24,19,20.4,31,24.1098,P,,,,84,12,,,,,3393, ,3MODE CLKUP ,4,3,21-Jul-08,5-CYCLE
SUBCOMPACT CARS,AUDI,TT COUPE,2,4,Auto(S6),F,12,23,31,26,29.1,43.6,34.2214,P,,T,,,,,,74,13,2483, ,3MODE ,4,3,15-Jun-08,DERIVED
SUBCOMPACT CARS,AUDI,TT COUPE QUATTRO,2,4,Auto(S6),4,15,21,29,24,27.1619,39.0337,31.4689,P,,T,,,,,,74,13,2690, ,3MODE ,4,3,28-Jul-08,5-CYCLE
SUBCOMPACT CARS,AUDI,TT COUPE QUATTRO,3.2,6,Manual(M6),4,36,17,25,20,20.8745,34.1689,25.3051,P,,,,,,,,74,13,3225, ,,4,3,23-Jul-08,DERIVED
SUBCOMPACT CARS,AUDI,TT COUPE QUATTRO,3.2,6,Auto(S6),4,36,18,24,20,22.3987,33.5729,26.3444,P,,,,,,,,74,13,3225, ,3MODE ,4,3,23-Jul-08,DERIVED
SUBCOMPACT CARS,BENTLEY,CONTINENTAL GTC,6,12,Auto(S6),4,29,10,17,12,12.5188,23.259,15.8025,P,G,T,,86,7,,,,,5373, ,3MODE CLKUP ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,BMW,128I,3,6,Manual(M6),R,30,18,28,21,22.3879,38.72,27.6329,P,,,,,,86,10,,,3070, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,128I,3,6,Auto(S6),R,30,18,28,22,23.0549,39.5165,28.3738,P,,,,,,86,10,,,2935, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,128I CONVERTIBLE,3,6,Manual(M6),R,30,18,28,21,22.3879,38.72,27.6329,P,,,,,,78,8,,,3070, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,128I CONVERTIBLE,3,6,Auto(S6),R,30,18,27,21,22.5809,38.0812,27.6444,P,,,,,,78,8,,,3070, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,135I,3,6,Manual(M6),R,35,17,25,20,21.8,35.1,26.2813,P,,T,,,,86,10,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,135I,3,6,Auto(S6),R,35,18,25,20,22,35.5,26.5421,P,,T,,,,86,10,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,135I CONVERTIBLE,3,6,Manual(M6),R,35,17,26,20,20.9561,36.0905,25.8304,P,,T,,,,78,8,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,135I CONVERTIBLE,3,6,Auto(S6),R,35,17,26,20,21.7374,36.3061,26.5275,P,,T,,,,78,8,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI,3,6,Manual(M6),R,30,18,28,21,22.3879,38.72,27.6329,P,,,,,,89,11,,,3070, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI,3,6,Auto(S6),R,30,18,28,22,23.0549,39.5165,28.3738,P,,,,,,89,11,,,2935, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI CONVERTIBLE,3,6,Manual(M6),R,30,17,27,20,21.261,37.1444,26.327,P,,,,,,84,9,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI CONVERTIBLE,3,6,Auto(S6),R,30,18,27,21,22.5809,38.0812,27.6444,P,,,,,,84,9,,,3070, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI XDRIVE,3,6,Manual(M6),4,30,17,25,20,20.8735,35.4336,25.6089,P,,,,,,89,11,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,328CI XDRIVE,3,6,Auto(S6),4,30,17,25,20,21.7665,35.2524,26.2928,P,,,,,,89,11,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI,3,6,Manual(M6),R,35,17,26,20,20.9561,36.0905,25.8304,P,,T,,,,89,11,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI,3,6,Auto(S6),R,35,17,26,20,21.7374,36.3061,26.5275,P,,T,,,,89,11,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI CONVERTIBLE,3,6,Manual(M6),R,35,17,26,20,20.9561,36.0905,25.8304,P,,T,,,,84,9,,,3225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI CONVERTIBLE,3,6,Auto(S6),R,35,17,26,20,21.7374,36.3061,26.5275,P,,T,,,,84,9,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI XDRIVE,3,6,Manual(M6),4,35,16,25,19,20.5724,34.2517,25.0797,P,,T,,,,89,11,,,3393, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,335CI XDRIVE,3,6,Auto(S6),4,35,17,25,20,21.0675,34.6141,25.5708,P,,T,,,,89,11,,,3225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,650CI,4.8,8,Manual(M6),R,48,15,22,18,18.7138,30.6961,22.7015,P,,,,,,82,13,,,3586, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,650CI,4.8,8,Auto(S6),R,48,15,23,18,19.0748,31.474,23.185,P,,,,,,82,13,,,3586, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
